log_id,node_id,json_status,http_response_code,response_time_ms,load_val,L_V1
5367,294,OPERATIONAL,200,113,,0.5052026564261068
5368,380,OPERATIONAL,200,139,,0.818427206777961
5369,423,OPERATIONAL,200,107,,0.740986972489662
5370,126,OPERATIONAL,200,133,,0.14249785130248435
5371,175,OPERATIONAL,200,105,,0.7584625184916716
5372,75,OPERATIONAL,200,129,,0.8213907064118317
5373,81,OPERATIONAL,429,236,,0.4520912202415195
5374,496,OPERATIONAL,200,110,,0.172528625910663
5375,134,OPERATIONAL,200,106,,0.594522967884027
5376,345,OPERATIONAL,200,114,,0.31964559137349147
5377,42,OPERATIONAL,200,138,,0.24923133835254507
5378,316,OPERATIONAL,200,120,,0.5849474165082976
5379,197,OPERATIONAL,200,134,,0.11977776878122857
5380,282,OPERATIONAL,200,115,,0.3350836708180627
5381,371,OPERATIONAL,200,114,,0.3771236268602325
5382,21,OPERATIONAL,200,127,,0.22737100247317504
5383,482,OPERATIONAL,200,126,,0.7617287380787865
5384,54,OPERATIONAL,200,105,,0.5489497747781201
5385,339,OPERATIONAL,200,135,,0.6351813457653066
5386,475,OPERATIONAL,200,103,,0.7084208301516352
5387,173,OPERATIONAL,200,107,,0.36720909738224294
5388,458,OPERATIONAL,200,140,,0.46943529025123987
5389,29,OPERATIONAL,200,123,,0.7137087091203668
5390,87,OPERATIONAL,200,139,,0.5063384427623998
5391,388,OPERATIONAL,200,122,,0.2884610088604209
5392,52,OPERATIONAL,200,129,,0.6025931990266635
5393,489,OPERATIONAL,200,125,,0.6142654217799224
5394,404,OPERATIONAL,200,108,,0.12021928019328199
5395,314,OPERATIONAL,200,117,,0.4582966230467582
5396,442,OPERATIONAL,200,110,,0.8212373670114872
5397,53,OPERATIONAL,429,230,,0.49803591573440087
5398,0,OPERATIONAL,200,109,,0.5319032887747321
5399,413,OPERATIONAL,200,129,,0.3752650521828941
5400,453,OPERATIONAL,200,116,,0.3593349810662635
5401,30,OPERATIONAL,200,139,,0.6954772690636868
5402,12,OPERATIONAL,429,242,,0.2772443403149999
5403,272,OPERATIONAL,200,115,,0.8320848949545326
5404,119,OPERATIONAL,200,102,,0.7878538855892007
5405,290,OPERATIONAL,200,127,,0.18331432023943456
5406,101,OPERATIONAL,200,114,,0.714864843969844
5407,396,OPERATIONAL,200,119,,0.29789054187207553
5408,473,OPERATIONAL,200,134,,0.21066619207997378
5409,354,OPERATIONAL,200,138,,0.4835483706655407
5410,233,OPERATIONAL,200,119,,0.16981919386289626
5411,9,OPERATIONAL,200,118,,0.8362576436265101
5412,422,OPERATIONAL,200,113,,0.87002866492399
5413,382,OPERATIONAL,200,104,,0.2653870024635999
5414,286,OPERATIONAL,200,121,,0.5224669975243571
5415,196,OPERATIONAL,206,243,,0.8878264308045746
5416,259,OPERATIONAL,200,113,,0.426714715186286
5417,261,OPERATIONAL,200,129,,0.3534587423836263
5418,497,OPERATIONAL,206,221,,0.2832751290086972
5419,478,OPERATIONAL,200,109,,0.7689955680807908
5420,19,OPERATIONAL,200,136,,0.6666241675862883
5421,494,OPERATIONAL,200,119,,0.3825693744703573
5422,310,OPERATIONAL,200,139,,0.5143230061276561
5423,411,OPERATIONAL,200,117,,0.11454398309245475
5424,69,OPERATIONAL,200,108,,0.7532223846601379
5425,399,OPERATIONAL,206,229,,0.11069148577867499
5426,181,OPERATIONAL,200,101,,0.2353360976547954
5427,15,OPERATIONAL,200,119,,0.7057214179243562
5428,361,OPERATIONAL,200,133,,0.35926053701947336
5429,430,OPERATIONAL,200,125,,0.20459259449555464
5430,86,OPERATIONAL,206,238,,0.2695029978425992
5431,435,OPERATIONAL,200,102,,0.509935526695544
5432,82,OPERATIONAL,200,124,,0.8490458954408623
5433,499,OPERATIONAL,429,215,,0.5577108305585556
5434,101,OPERATIONAL,200,120,,0.16120564061288534
5435,256,OPERATIONAL,200,114,,0.7577070682737828
5436,264,OPERATIONAL,200,120,,0.4848609743864498
5437,170,OPERATIONAL,200,102,,0.6739212012329984
5438,375,OPERATIONAL,200,125,,0.248970656269871
5439,246,OPERATIONAL,206,215,,0.6008240658895972
5440,241,OPERATIONAL,200,135,,0.7885707570956314
5441,37,OPERATIONAL,200,133,,0.8753583498706298
5442,56,OPERATIONAL,200,139,,0.2265870329453498
5443,434,OPERATIONAL,200,125,,0.6132143245254703
5444,351,OPERATIONAL,200,124,,0.8276378081265863
5445,189,OPERATIONAL,200,108,,0.7793245531299285
5446,428,OPERATIONAL,200,123,,0.2813730588054927
5447,176,OPERATIONAL,206,243,,0.29578487536331793
5448,296,OPERATIONAL,206,220,,0.7880221476816285
5449,418,OPERATIONAL,200,137,,0.6199843281025511
5450,161,OPERATIONAL,200,124,,0.8272416225111482
5451,158,OPERATIONAL,200,131,,0.7363918511390825
5452,381,OPERATIONAL,429,246,,0.1371478781221737
5453,112,OPERATIONAL,200,106,,0.32768046926200034
5454,315,OPERATIONAL,200,111,,0.5959949611768964
5455,404,OPERATIONAL,200,119,,0.6165576693133242
5456,103,OPERATIONAL,200,140,,0.7094699981581022
5457,480,OPERATIONAL,206,243,,0.20656793467195939
5458,486,OPERATIONAL,429,221,,0.6890612218596309
5459,245,OPERATIONAL,200,102,,0.7740205681686902
5460,278,OPERATIONAL,200,138,,0.7172494804036055
5461,376,OPERATIONAL,200,140,,0.8509878596598016
5462,379,OPERATIONAL,429,240,,0.24228132417204434
5463,23,OPERATIONAL,200,136,,0.3279802951913686
5464,371,OPERATIONAL,200,103,,0.7762986410135722
5465,371,OPERATIONAL,200,123,,0.3844193769540898
5466,211,OPERATIONAL,200,120,,0.19638844713859785
5467,354,OPERATIONAL,200,140,,0.35710793493284265
5468,426,OPERATIONAL,429,210,,0.1784960324232996
5469,356,OPERATIONAL,200,112,,0.7772547742722942
5470,224,OPERATIONAL,200,109,,0.2099232379339954
5471,430,OPERATIONAL,200,133,,0.3470332345108582
5472,90,OPERATIONAL,200,113,,0.6675142645981793
5473,264,OPERATIONAL,200,124,,0.4554561026704036
5474,259,OPERATIONAL,200,107,,0.34957766013311653
5475,484,OPERATIONAL,206,238,,0.4379088263497376
5476,318,OPERATIONAL,200,138,,0.31175383461269135
5477,305,OPERATIONAL,200,124,,0.12121249352558641
5478,371,OPERATIONAL,200,134,,0.2817137550354783
5479,267,OPERATIONAL,200,125,,0.1971961855788319
5480,337,OPERATIONAL,200,115,,0.8432375774098378
5481,261,OPERATIONAL,200,125,,0.6228154784044225
5482,86,OPERATIONAL,429,221,,0.6597206423293891
5483,377,OPERATIONAL,200,128,,0.8781919538163309
5484,244,OPERATIONAL,200,118,,0.10070650109699503
5485,293,OPERATIONAL,200,139,,0.1777649032527971
5486,456,OPERATIONAL,200,130,,0.734057926192075
5487,486,OPERATIONAL,429,214,,0.5186234838530227
5488,124,OPERATIONAL,200,140,,0.8821775772046971
5489,113,OPERATIONAL,200,110,,0.8888197395647771
5490,153,OPERATIONAL,200,127,,0.44793363131121944
5491,102,OPERATIONAL,200,104,,0.3748721058504666
5492,158,OPERATIONAL,200,140,,0.5992938381785642
5493,226,OPERATIONAL,200,125,,0.3783928738235548
5494,471,OPERATIONAL,206,217,,0.8857498608916873
5495,377,OPERATIONAL,200,103,,0.6870365074285679
5496,207,OPERATIONAL,200,107,,0.7548159046906271
5497,75,OPERATIONAL,200,119,,0.7560965729568195
5498,422,OPERATIONAL,200,107,,0.4103357769960846
5499,285,OPERATIONAL,200,128,,0.49021516122194475
5500,28,OPERATIONAL,200,124,,0.44459964463966517
5501,228,OPERATIONAL,200,107,,0.7815187453115485
5502,314,OPERATIONAL,200,104,,0.6408832256329696
5503,178,OPERATIONAL,200,133,,0.5878075196967602
5504,141,OPERATIONAL,200,105,,0.31678805095419615
5505,317,OPERATIONAL,200,128,,0.8975093893013305
5506,174,OPERATIONAL,429,238,,0.7628938875892668
5507,457,OPERATIONAL,200,138,,0.38147215914909693
5508,200,OPERATIONAL,200,109,,0.7332646484981534
5509,138,OPERATIONAL,200,125,,0.699189758329941
5510,457,OPERATIONAL,200,102,,0.7706357440218529
5511,444,OPERATIONAL,429,236,,0.7849066587460268
5512,307,OPERATIONAL,200,114,,0.4148074572657906
5513,80,OPERATIONAL,206,250,,0.5066916093775856
5514,392,OPERATIONAL,200,115,,0.724776373624401
5515,220,OPERATIONAL,200,113,,0.6284716802024741
5516,92,OPERATIONAL,200,123,,0.48732965781767323
5517,51,OPERATIONAL,200,122,,0.33929360064449077
5518,387,OPERATIONAL,206,210,,0.34973280521132366
5519,25,OPERATIONAL,429,216,,0.6674885245089678
5520,2,OPERATIONAL,200,127,,0.29768883977391813
5521,260,OPERATIONAL,200,110,,0.5742172686057245
5522,416,OPERATIONAL,206,210,,0.27288577808648695
5523,236,OPERATIONAL,429,211,,0.850882384609803
5524,429,OPERATIONAL,200,130,,0.22992683740872988
5525,295,OPERATIONAL,200,134,,0.5896770104929115
5526,198,OPERATIONAL,200,107,,0.44661640578524664
5527,12,OPERATIONAL,206,250,,0.886940057422888
5528,339,OPERATIONAL,200,114,,0.5276078437035626
5529,17,OPERATIONAL,200,122,,0.5064427587412543
5530,230,OPERATIONAL,200,131,,0.1239420876243834
5531,420,OPERATIONAL,200,104,,0.8521679706459361
5532,300,OPERATIONAL,200,135,,0.5718632600899037
5533,170,OPERATIONAL,200,102,,0.656003925270946
5534,167,OPERATIONAL,206,221,,0.7982928433701274
5535,19,OPERATIONAL,200,123,,0.5598238130896981
5536,173,OPERATIONAL,200,134,,0.25952272572303714
5537,438,OPERATIONAL,200,101,,0.2889796449426735
5538,312,OPERATIONAL,200,111,,0.69514059202991
5539,224,OPERATIONAL,200,139,,0.8974291789697152
5540,12,OPERATIONAL,206,239,,0.2873500018912639
5541,380,OPERATIONAL,200,124,,0.39398222210186773
5542,53,OPERATIONAL,429,223,,0.7876339595854939
5543,86,OPERATIONAL,206,223,,0.2112614897154952
5544,200,OPERATIONAL,200,108,,0.3578266199347543
5545,109,OPERATIONAL,200,125,,0.6556865754699845
5546,130,OPERATIONAL,200,113,,0.718333823749137
5547,217,OPERATIONAL,200,134,,0.8786099401480334
5548,257,OPERATIONAL,200,122,,0.5286171510178029
5549,362,OPERATIONAL,429,217,,0.14353024570793338
5550,423,OPERATIONAL,200,129,,0.7996796403512983
5551,156,OPERATIONAL,200,133,,0.6929327815081282
5552,214,OPERATIONAL,200,120,,0.8675647686829898
5553,390,OPERATIONAL,200,123,,0.4163632347440903
5554,189,OPERATIONAL,200,129,,0.6991080571701532
5555,332,OPERATIONAL,200,112,,0.8381327632107326
5556,312,OPERATIONAL,200,118,,0.1285689468895675
5557,436,OPERATIONAL,429,228,,0.4861726233082273
5558,11,OPERATIONAL,200,133,,0.17173437128880326
5559,480,OPERATIONAL,429,245,,0.37825414254532075
5560,349,OPERATIONAL,200,118,,0.519243296207401
5561,417,OPERATIONAL,200,121,,0.7324779570593308
5562,283,OPERATIONAL,200,110,,0.181239987284635
5563,434,OPERATIONAL,200,134,,0.4931032912204637
5564,64,OPERATIONAL,200,114,,0.4559196781722229
5565,121,OPERATIONAL,200,131,,0.11757713944246362
5566,114,OPERATIONAL,429,238,,0.2439119479328281
5567,463,OPERATIONAL,206,233,,0.35912365342392305
5568,161,OPERATIONAL,200,127,,0.5105548197416655
5569,227,OPERATIONAL,200,126,,0.8984296501001989
5570,157,OPERATIONAL,200,104,,0.2609659184637497
5571,64,OPERATIONAL,200,131,,0.6205597707460493
5572,1,OPERATIONAL,200,127,,0.36499849674952245
5573,288,OPERATIONAL,206,221,,0.10851761178223036
5574,306,OPERATIONAL,200,113,,0.5760051009612009
5575,26,OPERATIONAL,200,132,,0.569459711789989
5576,266,OPERATIONAL,200,111,,0.33725999803255924
5577,84,OPERATIONAL,200,108,,0.7237015164739046
5578,378,OPERATIONAL,200,116,,0.12568813949162908
5579,368,OPERATIONAL,200,131,,0.233093472264481
5580,188,OPERATIONAL,429,211,,0.41030892987830236
5581,345,OPERATIONAL,200,110,,0.7193460695113875
5582,331,OPERATIONAL,200,112,,0.15028931407880208
5583,125,OPERATIONAL,429,223,,0.22532718988209757
5584,9,OPERATIONAL,200,133,,0.5688372493322252
5585,378,OPERATIONAL,200,132,,0.6011886856781026
5586,119,OPERATIONAL,200,118,,0.5326064829545362
5587,167,OPERATIONAL,206,221,,0.8967669286827474
5588,53,OPERATIONAL,429,226,,0.14308642338439928
5589,296,OPERATIONAL,429,224,,0.5881752071023104
5590,90,OPERATIONAL,200,105,,0.2648628310928697
5591,277,OPERATIONAL,200,103,,0.8445908252345588
5592,405,OPERATIONAL,200,110,,0.43836901313671706
5593,84,OPERATIONAL,200,137,,0.8505174613788016
5594,213,OPERATIONAL,200,124,,0.23501322027854032
5595,271,OPERATIONAL,200,101,,0.5243866100970423
5596,218,OPERATIONAL,200,103,,0.6751350517774253
5597,344,OPERATIONAL,200,139,,0.7136062502434493
5598,312,OPERATIONAL,200,112,,0.45955607870879256
5599,416,OPERATIONAL,429,219,,0.4411528921371055
5600,381,OPERATIONAL,206,247,,0.8561731085641954
5601,244,OPERATIONAL,200,140,,0.2656992874462376
5602,467,OPERATIONAL,200,133,,0.7196787365008398
5603,163,OPERATIONAL,206,236,,0.7837393300322244
5604,107,OPERATIONAL,429,242,,0.6749010397234865
5605,185,OPERATIONAL,200,138,,0.41753076293029423
5606,160,OPERATIONAL,200,114,,0.15135787324223743
5607,443,OPERATIONAL,200,103,,0.6614776402344451
5608,7,OPERATIONAL,200,122,,0.21383418544477478
5609,48,OPERATIONAL,429,223,,0.5387698889982292
5610,261,OPERATIONAL,200,109,,0.8095982587829169
5611,177,OPERATIONAL,200,127,,0.7871569210367351
5612,193,OPERATIONAL,429,230,,0.47251271712597087
5613,255,OPERATIONAL,200,107,,0.30279341520121084
5614,60,OPERATIONAL,200,120,,0.7445689015318162
5615,365,OPERATIONAL,200,128,,0.4677121422268611
5616,307,OPERATIONAL,200,103,,0.5914945433965558
5617,255,OPERATIONAL,200,128,,0.516098356106211
5618,136,OPERATIONAL,200,138,,0.767047899990021
5619,246,OPERATIONAL,206,240,,0.1447368357683904
5620,184,OPERATIONAL,200,126,,0.52212821479652
5621,350,OPERATIONAL,200,123,,0.8068743455578069
5622,406,OPERATIONAL,200,113,,0.19899835433596033
5623,191,OPERATIONAL,200,109,,0.4078435176765728
5624,347,OPERATIONAL,200,140,,0.20474124952877332
5625,266,OPERATIONAL,200,106,,0.45266763776453667
5626,288,OPERATIONAL,429,239,,0.4797279915146587
5627,1,OPERATIONAL,200,140,,0.3216326506194733
5628,197,OPERATIONAL,200,116,,0.35702770248599935
5629,43,OPERATIONAL,200,102,,0.352317615060617
5630,148,OPERATIONAL,200,135,,0.48779980929865163
5631,182,OPERATIONAL,206,241,,0.14473291087114915
5632,105,OPERATIONAL,200,135,,0.5621494086048623
5633,298,OPERATIONAL,200,127,,0.6812881690821644
5634,380,OPERATIONAL,200,109,,0.46612871402191813
5635,438,OPERATIONAL,200,134,,0.6205370473261149
5636,27,OPERATIONAL,200,126,,0.11637843639383388
5637,336,OPERATIONAL,200,122,,0.7764217212829511
5638,327,OPERATIONAL,200,122,,0.5588241397005645
5639,363,OPERATIONAL,200,101,,0.578657812441749
5640,94,OPERATIONAL,200,139,,0.40459012566075825
5641,4,OPERATIONAL,200,105,,0.6261072250556118
5642,294,OPERATIONAL,200,106,,0.4712001464323351
5643,282,OPERATIONAL,200,105,,0.12407217728520542
5644,271,OPERATIONAL,200,133,,0.4860970626940163
5645,31,OPERATIONAL,200,126,,0.5586891412179714
5646,284,OPERATIONAL,200,119,,0.47334881771237813
5647,3,OPERATIONAL,200,106,,0.820925412844416
5648,129,OPERATIONAL,200,128,,0.5897847692795982
5649,203,OPERATIONAL,200,113,,0.5949859949399
5650,491,OPERATIONAL,200,108,,0.40217538896467764
5651,495,OPERATIONAL,200,139,,0.39304324698151605
5652,56,OPERATIONAL,200,125,,0.5943907248861817
5653,6,OPERATIONAL,200,117,,0.688136539764993
5654,264,OPERATIONAL,200,104,,0.4979626734416417
5655,49,OPERATIONAL,200,101,,0.4050678433107524
5656,234,OPERATIONAL,200,119,,0.7031945838723634
5657,212,OPERATIONAL,200,118,,0.4724924710413084
5658,383,OPERATIONAL,429,220,,0.7082278503526963
5659,428,OPERATIONAL,200,105,,0.8526610517168688
5660,81,OPERATIONAL,206,230,,0.7879857897686481
5661,83,OPERATIONAL,200,113,,0.5566313756948879
5662,236,OPERATIONAL,429,211,,0.6639660361956271
5663,250,OPERATIONAL,200,134,,0.5349626746872183
5664,359,OPERATIONAL,200,106,,0.10971076754514134
5665,447,OPERATIONAL,429,220,,0.5600312917399369
5666,310,OPERATIONAL,200,129,,0.38675473286065676
5667,101,OPERATIONAL,200,133,,0.5878064559469096
5668,444,OPERATIONAL,206,231,,0.7547551928582809
5669,479,OPERATIONAL,200,140,,0.39042889176358153
5670,180,OPERATIONAL,429,243,,0.48220463893568577
5671,105,OPERATIONAL,200,118,,0.1035582987311841
5672,48,OPERATIONAL,429,225,,0.15100090683414313
5673,76,OPERATIONAL,200,117,,0.36122141411314723
5674,313,OPERATIONAL,200,116,,0.7084368637956086
5675,301,OPERATIONAL,200,113,,0.20720369580145306
5676,246,OPERATIONAL,206,215,,0.6392971805934337
5677,390,OPERATIONAL,200,116,,0.7613528298750625
5678,141,OPERATIONAL,200,116,,0.8036610920334538
5679,474,OPERATIONAL,200,107,,0.4215876297648822
5680,20,OPERATIONAL,200,107,,0.3659979849524867
5681,80,OPERATIONAL,206,246,,0.4684190172941972
5682,49,OPERATIONAL,200,103,,0.4693772595245118
5683,183,OPERATIONAL,200,121,,0.3294246915200125
5684,484,OPERATIONAL,429,245,,0.8847876022320457
5685,300,OPERATIONAL,200,101,,0.7190639842962222
5686,283,OPERATIONAL,200,121,,0.7888365609798417
5687,61,OPERATIONAL,200,131,,0.8023669617146502
5688,103,OPERATIONAL,200,107,,0.7840483638429551
5689,299,OPERATIONAL,200,139,,0.3240363819824683
5690,378,OPERATIONAL,200,129,,0.8874393827975061
5691,449,OPERATIONAL,200,103,,0.1472706394981069
5692,278,OPERATIONAL,200,140,,0.3824728441031512
5693,43,OPERATIONAL,200,118,,0.8481178592453229
5694,208,OPERATIONAL,200,101,,0.17399626293146486
5695,313,OPERATIONAL,200,120,,0.24687704540298078
5696,196,OPERATIONAL,429,233,,0.47453012440933795
5697,214,OPERATIONAL,200,108,,0.15093687484062662
5698,39,OPERATIONAL,200,114,,0.8299846324435174
5699,211,OPERATIONAL,200,135,,0.3100104549042822
5700,425,OPERATIONAL,200,108,,0.5890456549686545
5701,292,OPERATIONAL,200,139,,0.16355710585665423
5702,430,OPERATIONAL,200,129,,0.7042026911698912
5703,66,OPERATIONAL,206,224,,0.7441261572275859
5704,126,OPERATIONAL,200,140,,0.312369278237413
5705,276,OPERATIONAL,200,133,,0.7906098992825751
5706,111,OPERATIONAL,200,136,,0.32541259726642685
5707,290,OPERATIONAL,200,132,,0.6060240615999439
5708,361,OPERATIONAL,200,106,,0.8214698912583182
5709,19,OPERATIONAL,200,125,,0.6762018536910904
5710,338,OPERATIONAL,206,211,,0.8715937581763388
5711,400,OPERATIONAL,200,120,,0.1507187469554878
5712,281,OPERATIONAL,200,123,,0.1190547060712862
5713,278,OPERATIONAL,200,111,,0.5959708115852539
5714,45,OPERATIONAL,200,105,,0.7545411963562544
5715,6,OPERATIONAL,200,124,,0.391829093860279
5716,474,OPERATIONAL,200,111,,0.6002580959935091
5717,337,OPERATIONAL,200,119,,0.6284011975962245
5718,211,OPERATIONAL,200,111,,0.28240430434230374
5719,118,OPERATIONAL,200,140,,0.5969117070218898
5720,67,OPERATIONAL,200,101,,0.2692399130896257
5721,15,OPERATIONAL,200,123,,0.29994997809669444
5722,89,OPERATIONAL,200,118,,0.5815668637559396
5723,388,OPERATIONAL,200,117,,0.7822918976404472
5724,263,OPERATIONAL,206,216,,0.46474013168816053
5725,187,OPERATIONAL,200,132,,0.5370765436548178
5726,127,OPERATIONAL,206,227,,0.37692641279700934
5727,99,OPERATIONAL,200,137,,0.8079476708843608
5728,449,OPERATIONAL,200,126,,0.26584231329597185
5729,201,OPERATIONAL,206,213,,0.31987586676413826
5730,176,OPERATIONAL,206,225,,0.12517684714604638
5731,490,OPERATIONAL,200,140,,0.45075986903216125
5732,81,OPERATIONAL,206,245,,0.7776175981416311
5733,32,OPERATIONAL,200,122,,0.24997270635495888
5734,380,OPERATIONAL,200,111,,0.7316748960151034
5735,195,OPERATIONAL,429,229,,0.7844943644824042
5736,393,OPERATIONAL,200,132,,0.2941793038997298
5737,208,OPERATIONAL,200,127,,0.27237686196505495
5738,427,OPERATIONAL,200,127,,0.15294608572867283
5739,483,OPERATIONAL,206,216,,0.6760793842625155
5740,473,OPERATIONAL,200,139,,0.5838036529485077
5741,327,OPERATIONAL,200,122,,0.6924194197200909
5742,53,OPERATIONAL,206,212,,0.3791845542804342
5743,216,OPERATIONAL,200,103,,0.3858486121148691
5744,39,OPERATIONAL,200,128,,0.1613874180995529
5745,458,OPERATIONAL,200,108,,0.796735610619176
5746,90,OPERATIONAL,200,132,,0.5495932142806417
5747,417,OPERATIONAL,200,138,,0.7487615666449104
5748,418,OPERATIONAL,200,111,,0.5263861400703654
5749,71,OPERATIONAL,200,104,,0.1517741697794718
5750,241,OPERATIONAL,200,121,,0.3562174950755901
5751,215,OPERATIONAL,200,102,,0.44624093551938016
5752,401,OPERATIONAL,200,111,,0.31434898882928125
5753,297,OPERATIONAL,200,127,,0.6724494876977014
5754,105,OPERATIONAL,200,139,,0.6977489302790297
5755,133,OPERATIONAL,200,103,,0.7949132385056451
5756,179,OPERATIONAL,200,129,,0.4387492416872597
5757,323,OPERATIONAL,200,105,,0.5521303694473677
5758,436,OPERATIONAL,206,213,,0.7018986198870273
5759,404,OPERATIONAL,200,113,,0.6668805417882708
5760,473,OPERATIONAL,200,104,,0.8154959394557092
5761,0,OPERATIONAL,200,118,,0.46381724969670246
5762,421,OPERATIONAL,200,104,,0.6192506168172149
5763,143,OPERATIONAL,200,137,,0.20367419919750135
5764,26,OPERATIONAL,200,103,,0.5430040574956644
5765,435,OPERATIONAL,200,133,,0.7090569695264206
5766,304,OPERATIONAL,200,125,,0.7442036101149596
5767,49,OPERATIONAL,200,115,,0.6921602675987277
5768,169,OPERATIONAL,200,111,,0.5788179227562033
5769,24,OPERATIONAL,200,138,,0.430573069469098
5770,178,OPERATIONAL,200,110,,0.4672408931293902
5771,123,OPERATIONAL,200,114,,0.5939261863822808
5772,292,OPERATIONAL,200,107,,0.874445719995751
5773,407,OPERATIONAL,200,121,,0.11329698603276848
5774,372,OPERATIONAL,200,101,,0.8673577600440273
5775,207,OPERATIONAL,200,109,,0.686953759666941
5776,464,OPERATIONAL,200,125,,0.41134086754413113
5777,381,OPERATIONAL,429,220,,0.6223531068466284
5778,28,OPERATIONAL,200,115,,0.19862960214449138
5779,3,OPERATIONAL,200,105,,0.636118883600589
5780,2,OPERATIONAL,200,112,,0.8192113062052978
5781,280,OPERATIONAL,200,137,,0.6553588300080927
5782,124,OPERATIONAL,200,108,,0.22790274279549233
5783,115,OPERATIONAL,429,215,,0.5374175929124605
5784,357,OPERATIONAL,200,134,,0.29488304508258123
5785,288,OPERATIONAL,429,212,,0.1994314003681005
5786,22,OPERATIONAL,200,130,,0.8541598272143226
5787,441,OPERATIONAL,200,139,,0.31661842954365216
5788,341,OPERATIONAL,200,121,,0.2781622560178363
5789,240,OPERATIONAL,200,128,,0.17932739422239924
5790,61,OPERATIONAL,200,135,,0.3104735765636478
5791,334,OPERATIONAL,200,138,,0.10321345392049262
5792,374,OPERATIONAL,200,113,,0.27710183355973006
5793,302,OPERATIONAL,200,116,,0.5279606760148242
5794,482,OPERATIONAL,200,134,,0.6040509685984269
5795,140,OPERATIONAL,200,101,,0.21838752896728808
5796,324,OPERATIONAL,200,112,,0.8003391782704553
5797,234,OPERATIONAL,200,104,,0.12503139744018466
5798,101,OPERATIONAL,200,117,,0.735867493717596
5799,177,OPERATIONAL,200,114,,0.32266920293959334
5800,477,OPERATIONAL,200,135,,0.5214112174325345
5801,404,OPERATIONAL,200,103,,0.33201567448821867
5802,336,OPERATIONAL,200,109,,0.29106405601823737
5803,258,OPERATIONAL,200,132,,0.8478959854792211
5804,355,OPERATIONAL,200,110,,0.4221838206187345
5805,182,OPERATIONAL,206,233,,0.8604447792750338
5806,381,OPERATIONAL,429,232,,0.48754031669611086
5807,55,OPERATIONAL,200,108,,0.8129604643011711
5808,212,OPERATIONAL,200,138,,0.46532366868757513
5809,408,OPERATIONAL,200,128,,0.5782094579270567
5810,450,OPERATIONAL,200,105,,0.7815510014889977
5811,301,OPERATIONAL,200,109,,0.5911183517846511
5812,465,OPERATIONAL,200,134,,0.6833159814180417
5813,82,OPERATIONAL,200,104,,0.36332609245049896
5814,186,OPERATIONAL,200,115,,0.7204566432548647
5815,37,OPERATIONAL,200,137,,0.14890350204139155
5816,280,OPERATIONAL,200,130,,0.2232578855493709
5817,324,OPERATIONAL,200,137,,0.7082233131569879
5818,181,OPERATIONAL,200,137,,0.39898758622606856
5819,199,OPERATIONAL,200,137,,0.2249584201839211
5820,433,OPERATIONAL,200,119,,0.8718368514916623
5821,256,OPERATIONAL,200,112,,0.3936002279291845
5822,62,OPERATIONAL,200,127,,0.10966958190084518
5823,320,OPERATIONAL,200,105,,0.6559652214436161
5824,147,OPERATIONAL,200,138,,0.42687394389681
5825,81,OPERATIONAL,206,221,,0.6425182979033979
5826,313,OPERATIONAL,200,101,,0.8617325406721048
5827,2,OPERATIONAL,200,122,,0.5287557449445857
5828,50,OPERATIONAL,429,241,,0.6542945407725113
5829,345,OPERATIONAL,200,120,,0.8972839930479214
5830,395,OPERATIONAL,200,130,,0.6894173144794856
5831,158,OPERATIONAL,200,139,,0.5706658043493166
5832,31,OPERATIONAL,200,125,,0.6595656398894261
5833,5,OPERATIONAL,200,122,,0.799096989201195
5834,55,OPERATIONAL,200,120,,0.3491509736085899
5835,160,OPERATIONAL,200,104,,0.6075036802079058
5836,78,OPERATIONAL,200,132,,0.8806079530568706
5837,255,OPERATIONAL,200,122,,0.13981566243206675
5838,304,OPERATIONAL,200,125,,0.19789642237386496
5839,420,OPERATIONAL,200,101,,0.28930840704092065
5840,479,OPERATIONAL,200,133,,0.7461236763719451
5841,454,OPERATIONAL,200,134,,0.5575566476735815
5842,195,OPERATIONAL,206,224,,0.4989518817620112
5843,219,OPERATIONAL,200,137,,0.6914318011341256
5844,120,OPERATIONAL,200,139,,0.8314593202804355
5845,181,OPERATIONAL,200,139,,0.7990452792831707
5846,190,OPERATIONAL,200,134,,0.8324581825343865
5847,271,OPERATIONAL,200,134,,0.2887304989574713
5848,96,OPERATIONAL,200,119,,0.8286629695605542
5849,230,OPERATIONAL,200,113,,0.3142762651465564
5850,338,OPERATIONAL,429,222,,0.8622233409384723
5851,439,OPERATIONAL,200,101,,0.42569757860830937
5852,2,OPERATIONAL,200,139,,0.35057843178377
5853,182,OPERATIONAL,206,212,,0.224907976569094
5854,205,OPERATIONAL,200,116,,0.5462145102315276
5855,186,OPERATIONAL,200,125,,0.5317449223244589
5856,212,OPERATIONAL,200,134,,0.7416614490260698
5857,41,OPERATIONAL,429,233,,0.3217527450620928
5858,432,OPERATIONAL,429,237,,0.5828662147913933
5859,379,OPERATIONAL,206,229,,0.3671531860016096
5860,377,OPERATIONAL,200,113,,0.6326179639886249
5861,266,OPERATIONAL,200,119,,0.18513925179933077
5862,20,OPERATIONAL,200,115,,0.5780821889837122
5863,259,OPERATIONAL,200,134,,0.42239527980027924
5864,125,OPERATIONAL,206,217,,0.7252008857054908
5865,149,OPERATIONAL,200,108,,0.79346553617623
5866,332,OPERATIONAL,200,107,,0.4203796196571111
